Batsman,Team,Match,Year,Innings,Over_Num,Ball_Num,Ball_Position,Entry_Over,Entry_Phase,Runs_This_Ball,Is_Dot,Is_Boundary,Is_Four,Is_Six,RRreq,RRR_Range,Runs_Required,Balls_Remaining
T Stubbs,Delhi Capitals,LAT20 # 15077,2025,2nd,18.0,4.0,Middle (3-4),5.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,8
T Stubbs,Delhi Capitals,LAT20 # 15077,2025,2nd,18.0,6.0,Late (5-6),5.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,6
T Stubbs,Delhi Capitals,LAT20 # 15077,2025,2nd,19.0,3.0,Middle (3-4),5.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,3
T Stubbs,Delhi Capitals,LAT20 # 15077,2025,2nd,19.0,6.0,Late (5-6),5.0,Powerplay (0-6),4.0,0,1,1,0,,No RRR,,0
V Nigam,Delhi Capitals,LAT20 # 15077,2025,2nd,7.0,2.0,Early (1-2),7.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,76
V Nigam,Delhi Capitals,LAT20 # 15077,2025,2nd,7.0,3.0,Middle (3-4),7.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,75
V Nigam,Delhi Capitals,LAT20 # 15077,2025,2nd,7.0,4.0,Middle (3-4),7.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,74
V Nigam,Delhi Capitals,LAT20 # 15077,2025,2nd,8.0,1.0,Early (1-2),7.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,71
V Nigam,Delhi Capitals,LAT20 # 15077,2025,2nd,8.0,3.0,Middle (3-4),7.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,69
V Nigam,Delhi Capitals,LAT20 # 15077,2025,2nd,8.0,6.0,Late (5-6),7.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,66
V Nigam,Delhi Capitals,LAT20 # 15077,2025,2nd,9.0,1.0,Early (1-2),7.0,Middle (7-15),6.0,0,1,0,1,,No RRR,,65
V Nigam,Delhi Capitals,LAT20 # 15077,2025,2nd,9.0,2.0,Early (1-2),7.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,64
V Nigam,Delhi Capitals,LAT20 # 15077,2025,2nd,9.0,3.0,Middle (3-4),7.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,63
V Nigam,Delhi Capitals,LAT20 # 15077,2025,2nd,9.0,4.0,Middle (3-4),7.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,62
V Nigam,Delhi Capitals,LAT20 # 15077,2025,2nd,9.0,5.0,Late (5-6),7.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,61
V Nigam,Delhi Capitals,LAT20 # 15077,2025,2nd,9.0,6.0,Late (5-6),7.0,Middle (7-15),4.0,0,1,1,0,,No RRR,,60
V Nigam,Delhi Capitals,LAT20 # 15077,2025,2nd,10.0,2.0,Early (1-2),7.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,58
V Nigam,Delhi Capitals,LAT20 # 15077,2025,2nd,10.0,4.0,Middle (3-4),7.0,Middle (7-15),2.0,0,0,0,0,,No RRR,,56
V Nigam,Delhi Capitals,LAT20 # 15077,2025,2nd,10.0,5.0,Late (5-6),7.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,55
V Nigam,Delhi Capitals,LAT20 # 15077,2025,2nd,10.0,6.0,Late (5-6),7.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,54
V Nigam,Delhi Capitals,LAT20 # 15077,2025,2nd,11.0,5.0,Late (5-6),7.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,49
B Sai Sudharsan,Gujarat Titans,LAT20 # 15079,2025,1st,0.0,1.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,7.8,6-9 RPO,147.0,113
B Sai Sudharsan,Gujarat Titans,LAT20 # 15079,2025,1st,0.0,2.0,Early (1-2),0.0,Powerplay (0-6),4.0,0,1,1,0,7.66,6-9 RPO,143.0,112
B Sai Sudharsan,Gujarat Titans,LAT20 # 15079,2025,1st,0.0,3.0,Middle (3-4),0.0,Powerplay (0-6),1.0,0,0,0,0,7.67,6-9 RPO,142.0,111
B Sai Sudharsan,Gujarat Titans,LAT20 # 15079,2025,1st,1.0,1.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,7.9,6-9 RPO,141.0,107
B Sai Sudharsan,Gujarat Titans,LAT20 # 15079,2025,1st,1.0,2.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,7.98,6-9 RPO,141.0,106
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,13.0,6.0,Late (5-6),13.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,36
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,14.0,1.0,Early (1-2),13.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,35
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,14.0,2.0,Early (1-2),13.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,34
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,14.0,3.0,Middle (3-4),13.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,33
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,14.0,4.0,Middle (3-4),13.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,32
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,15.0,3.0,Middle (3-4),13.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,27
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,15.0,4.0,Middle (3-4),13.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,26
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,15.0,5.0,Late (5-6),13.0,Middle (7-15),2.0,0,0,0,0,,No RRR,,25
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,15.0,6.0,Late (5-6),13.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,24
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,16.0,5.0,Late (5-6),13.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,19
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,16.0,6.0,Late (5-6),13.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,18
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,17.0,1.0,Early (1-2),13.0,Middle (7-15),2.0,0,0,0,0,,No RRR,,17
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,17.0,2.0,Early (1-2),13.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,16
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,17.0,3.0,Middle (3-4),13.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,15
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,17.0,6.0,Late (5-6),13.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,12
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,18.0,2.0,Early (1-2),13.0,Middle (7-15),4.0,0,1,1,0,,No RRR,,10
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,18.0,3.0,Middle (3-4),13.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,9
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,18.0,6.0,Late (5-6),13.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,6
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,19.0,1.0,Early (1-2),13.0,Middle (7-15),6.0,0,1,0,1,,No RRR,,5
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,19.0,2.0,Early (1-2),13.0,Middle (7-15),6.0,0,1,0,1,,No RRR,,4
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,19.0,3.0,Middle (3-4),13.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,3
C Bosch,Mumbai Indians,LAT20 # 15079,2025,2nd,19.0,4.0,Middle (3-4),13.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,2
DL Chahar,Mumbai Indians,LAT20 # 15079,2025,2nd,16.0,3.0,Middle (3-4),16.0,Death (16-20),0.0,1,0,0,0,,No RRR,,21
DL Chahar,Mumbai Indians,LAT20 # 15079,2025,2nd,16.0,4.0,Middle (3-4),16.0,Death (16-20),1.0,0,0,0,0,,No RRR,,20
DL Chahar,Mumbai Indians,LAT20 # 15079,2025,2nd,17.0,4.0,Middle (3-4),16.0,Death (16-20),0.0,1,0,0,0,,No RRR,,14
DL Chahar,Mumbai Indians,LAT20 # 15079,2025,2nd,17.0,5.0,Late (5-6),16.0,Death (16-20),1.0,0,0,0,0,,No RRR,,13
DL Chahar,Mumbai Indians,LAT20 # 15079,2025,2nd,18.0,1.0,Early (1-2),16.0,Death (16-20),1.0,0,0,0,0,,No RRR,,11
DL Chahar,Mumbai Indians,LAT20 # 15079,2025,2nd,18.0,4.0,Middle (3-4),16.0,Death (16-20),0.0,1,0,0,0,,No RRR,,8
DL Chahar,Mumbai Indians,LAT20 # 15079,2025,2nd,18.0,5.0,Late (5-6),16.0,Death (16-20),1.0,0,0,0,0,,No RRR,,7
DL Chahar,Mumbai Indians,LAT20 # 15079,2025,2nd,19.0,6.0,Late (5-6),16.0,Death (16-20),4.0,0,1,1,0,,No RRR,,0
GW Coetzee,Gujarat Titans,LAT20 # 15079,2025,1st,17.0,3.0,Middle (3-4),17.0,Death (16-20),0.0,1,0,0,0,14.0,12-15 RPO,21.0,9
GW Coetzee,Gujarat Titans,LAT20 # 15079,2025,1st,17.0,4.0,Middle (3-4),17.0,Death (16-20),1.0,0,0,0,0,15.0,15+ RPO,20.0,8
GW Coetzee,Gujarat Titans,LAT20 # 15079,2025,1st,17.0,6.0,Late (5-6),17.0,Death (16-20),4.0,0,1,1,0,15.0,15+ RPO,15.0,6
GW Coetzee,Gujarat Titans,LAT20 # 15079,2025,1st,18.0,3.0,Middle (3-4),17.0,Death (16-20),6.0,0,1,0,1,8.0,6-9 RPO,4.0,3
GW Coetzee,Gujarat Titans,LAT20 # 15079,2025,1st,18.0,4.0,Middle (3-4),17.0,Death (16-20),1.0,0,0,0,0,4.0,0-6 RPO,2.0,3
GW Coetzee,Gujarat Titans,LAT20 # 15079,2025,1st,18.0,6.0,Late (5-6),17.0,Death (16-20),0.0,1,0,0,0,6.0,6-9 RPO,1.0,1
HH Pandya,Mumbai Indians,LAT20 # 15079,2025,2nd,11.0,5.0,Late (5-6),11.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,49
HH Pandya,Mumbai Indians,LAT20 # 15079,2025,2nd,12.0,2.0,Early (1-2),11.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,46
HH Pandya,Mumbai Indians,LAT20 # 15079,2025,2nd,12.0,3.0,Middle (3-4),11.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,45
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,1.0,3.0,Middle (3-4),1.0,Powerplay (0-6),1.0,0,0,0,0,8.0,6-9 RPO,140.0,105
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,2.0,1.0,Early (1-2),1.0,Powerplay (0-6),0.0,1,0,0,0,8.05,6-9 RPO,137.0,102
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,2.0,2.0,Early (1-2),1.0,Powerplay (0-6),1.0,0,0,0,0,8.07,6-9 RPO,136.0,101
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,3.0,1.0,Early (1-2),1.0,Powerplay (0-6),1.0,0,0,0,0,8.4,6-9 RPO,133.0,95
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,3.0,5.0,Late (5-6),1.0,Powerplay (0-6),0.0,1,0,0,0,8.43,6-9 RPO,128.0,91
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,3.0,6.0,Late (5-6),1.0,Powerplay (0-6),0.0,1,0,0,0,8.53,6-9 RPO,128.0,90
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,5.0,1.0,Early (1-2),1.0,Powerplay (0-6),6.0,0,1,0,1,8.67,6-9 RPO,120.0,83
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,5.0,2.0,Early (1-2),1.0,Powerplay (0-6),0.0,1,0,0,0,8.78,6-9 RPO,120.0,82
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,5.0,3.0,Middle (3-4),1.0,Powerplay (0-6),0.0,1,0,0,0,8.88,6-9 RPO,120.0,81
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,5.0,4.0,Middle (3-4),1.0,Powerplay (0-6),1.0,0,0,0,0,8.92,6-9 RPO,119.0,80
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,5.0,6.0,Late (5-6),1.0,Powerplay (0-6),0.0,1,0,0,0,9.07,9-12 RPO,118.0,78
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,6.0,2.0,Early (1-2),1.0,Powerplay (0-6),4.0,0,1,1,0,8.92,6-9 RPO,113.0,76
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,6.0,3.0,Middle (3-4),1.0,Powerplay (0-6),0.0,1,0,0,0,9.04,9-12 RPO,113.0,75
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,6.0,4.0,Middle (3-4),1.0,Powerplay (0-6),1.0,0,0,0,0,9.08,9-12 RPO,112.0,74
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,6.0,6.0,Late (5-6),1.0,Powerplay (0-6),4.0,0,1,1,0,8.91,6-9 RPO,107.0,72
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,7.0,2.0,Early (1-2),1.0,Powerplay (0-6),4.0,0,1,1,0,8.74,6-9 RPO,102.0,70
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,7.0,3.0,Middle (3-4),1.0,Powerplay (0-6),1.0,0,0,0,0,8.78,6-9 RPO,101.0,69
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,7.0,1.0,Early (1-2),1.0,Powerplay (0-6),0.0,1,0,0,0,7.97,6-9 RPO,89.0,67
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,8.0,2.0,Early (1-2),1.0,Powerplay (0-6),0.0,1,0,0,0,8.25,6-9 RPO,88.0,64
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,8.0,3.0,Middle (3-4),1.0,Powerplay (0-6),1.0,0,0,0,0,8.28,6-9 RPO,87.0,63
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,8.0,5.0,Late (5-6),1.0,Powerplay (0-6),1.0,0,0,0,0,8.36,6-9 RPO,85.0,61
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,9.0,2.0,Early (1-2),1.0,Powerplay (0-6),1.0,0,0,0,0,8.48,6-9 RPO,82.0,58
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,9.0,4.0,Middle (3-4),1.0,Powerplay (0-6),0.0,1,0,0,0,8.67,6-9 RPO,81.0,56
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,9.0,5.0,Late (5-6),1.0,Powerplay (0-6),1.0,0,0,0,0,8.72,6-9 RPO,80.0,55
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,10.0,4.0,Middle (3-4),1.0,Powerplay (0-6),0.0,1,0,0,0,8.88,6-9 RPO,74.0,50
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,10.0,5.0,Late (5-6),1.0,Powerplay (0-6),1.0,0,0,0,0,8.93,6-9 RPO,73.0,49
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,11.0,1.0,Early (1-2),1.0,Powerplay (0-6),1.0,0,0,0,0,8.93,6-9 RPO,70.0,47
JC Buttler,Gujarat Titans,LAT20 # 15079,2025,1st,11.0,3.0,Middle (3-4),1.0,Powerplay (0-6),0.0,1,0,0,0,9.2,9-12 RPO,69.0,45
KV Sharma,Mumbai Indians,LAT20 # 15079,2025,2nd,19.0,5.0,Late (5-6),19.0,Death (16-20),1.0,0,0,0,0,,No RRR,,1
M Shahrukh Khan,Gujarat Titans,LAT20 # 15079,2025,1st,14.0,6.0,Late (5-6),14.0,Middle (7-15),0.0,1,0,0,0,8.5,6-9 RPO,34.0,24
M Shahrukh Khan,Gujarat Titans,LAT20 # 15079,2025,1st,15.0,2.0,Early (1-2),14.0,Middle (7-15),1.0,0,0,0,0,8.72,6-9 RPO,32.0,22
M Shahrukh Khan,Gujarat Titans,LAT20 # 15079,2025,1st,15.0,5.0,Late (5-6),14.0,Middle (7-15),1.0,0,0,0,0,9.47,9-12 RPO,30.0,19
M Shahrukh Khan,Gujarat Titans,LAT20 # 15079,2025,1st,16.0,2.0,Early (1-2),14.0,Middle (7-15),4.0,0,1,1,0,9.0,9-12 RPO,24.0,16
M Shahrukh Khan,Gujarat Titans,LAT20 # 15079,2025,1st,16.0,3.0,Middle (3-4),14.0,Middle (7-15),0.0,1,0,0,0,9.6,9-12 RPO,24.0,15
M Shahrukh Khan,Gujarat Titans,LAT20 # 15079,2025,1st,16.0,4.0,Middle (3-4),14.0,Middle (7-15),0.0,1,0,0,0,10.28,9-12 RPO,24.0,14
N Dhir,Mumbai Indians,LAT20 # 15079,2025,2nd,12.0,4.0,Middle (3-4),12.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,44
N Dhir,Mumbai Indians,LAT20 # 15079,2025,2nd,13.0,2.0,Early (1-2),12.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,40
N Dhir,Mumbai Indians,LAT20 # 15079,2025,2nd,13.0,3.0,Middle (3-4),12.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,39
N Dhir,Mumbai Indians,LAT20 # 15079,2025,2nd,13.0,4.0,Middle (3-4),12.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,38
N Dhir,Mumbai Indians,LAT20 # 15079,2025,2nd,14.0,5.0,Late (5-6),12.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,31
N Dhir,Mumbai Indians,LAT20 # 15079,2025,2nd,14.0,6.0,Late (5-6),12.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,30
N Dhir,Mumbai Indians,LAT20 # 15079,2025,2nd,15.0,1.0,Early (1-2),12.0,Middle (7-15),4.0,0,1,1,0,,No RRR,,29
N Dhir,Mumbai Indians,LAT20 # 15079,2025,2nd,15.0,2.0,Early (1-2),12.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,28
N Dhir,Mumbai Indians,LAT20 # 15079,2025,2nd,16.0,1.0,Early (1-2),12.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,23
N Dhir,Mumbai Indians,LAT20 # 15079,2025,2nd,16.0,2.0,Early (1-2),12.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,22
NT Tilak Varma,Mumbai Indians,LAT20 # 15079,2025,2nd,10.0,5.0,Late (5-6),10.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,55
NT Tilak Varma,Mumbai Indians,LAT20 # 15079,2025,2nd,11.0,6.0,Late (5-6),10.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,48
NT Tilak Varma,Mumbai Indians,LAT20 # 15079,2025,2nd,12.0,1.0,Early (1-2),10.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,47
NT Tilak Varma,Mumbai Indians,LAT20 # 15079,2025,2nd,12.0,5.0,Late (5-6),10.0,Middle (7-15),2.0,0,0,0,0,,No RRR,,43
NT Tilak Varma,Mumbai Indians,LAT20 # 15079,2025,2nd,12.0,6.0,Late (5-6),10.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,43
NT Tilak Varma,Mumbai Indians,LAT20 # 15079,2025,2nd,13.0,1.0,Early (1-2),10.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,41
NT Tilak Varma,Mumbai Indians,LAT20 # 15079,2025,2nd,13.0,5.0,Late (5-6),10.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,37
R Tewatia,Gujarat Titans,LAT20 # 15079,2025,1st,15.0,4.0,Middle (3-4),15.0,Middle (7-15),1.0,0,0,0,0,9.3,9-12 RPO,31.0,20
R Tewatia,Gujarat Titans,LAT20 # 15079,2025,1st,15.0,6.0,Late (5-6),15.0,Middle (7-15),1.0,0,0,0,0,9.66,9-12 RPO,29.0,18
R Tewatia,Gujarat Titans,LAT20 # 15079,2025,1st,16.0,1.0,Early (1-2),15.0,Middle (7-15),1.0,0,0,0,0,9.88,9-12 RPO,28.0,17
R Tewatia,Gujarat Titans,LAT20 # 15079,2025,1st,17.0,1.0,Early (1-2),15.0,Middle (7-15),1.0,0,0,0,0,11.45,9-12 RPO,21.0,11
R Tewatia,Gujarat Titans,LAT20 # 15079,2025,1st,17.0,5.0,Late (5-6),15.0,Middle (7-15),1.0,0,0,0,0,16.28,15+ RPO,19.0,7
R Tewatia,Gujarat Titans,LAT20 # 15079,2025,1st,18.0,1.0,Early (1-2),15.0,Middle (7-15),4.0,0,1,1,0,13.2,12-15 RPO,11.0,5
R Tewatia,Gujarat Titans,LAT20 # 15079,2025,1st,18.0,2.0,Early (1-2),15.0,Middle (7-15),1.0,0,0,0,0,15.0,15+ RPO,10.0,4
R Tewatia,Gujarat Titans,LAT20 # 15079,2025,1st,18.0,5.0,Late (5-6),15.0,Middle (7-15),1.0,0,0,0,0,3.0,0-6 RPO,1.0,2
RD Rickelton,Mumbai Indians,LAT20 # 15079,2025,2nd,0.0,1.0,Early (1-2),0.0,Powerplay (0-6),2.0,0,0,0,0,,No RRR,,119
RD Rickelton,Mumbai Indians,LAT20 # 15079,2025,2nd,0.0,1.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,119
RD Rickelton,Mumbai Indians,LAT20 # 15079,2025,2nd,0.0,2.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,118
RG Sharma,Mumbai Indians,LAT20 # 15079,2025,2nd,1.0,1.0,Early (1-2),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,113
RG Sharma,Mumbai Indians,LAT20 # 15079,2025,2nd,1.0,2.0,Early (1-2),1.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,112
RG Sharma,Mumbai Indians,LAT20 # 15079,2025,2nd,1.0,4.0,Middle (3-4),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,110
RG Sharma,Mumbai Indians,LAT20 # 15079,2025,2nd,1.0,5.0,Late (5-6),1.0,Powerplay (0-6),2.0,0,0,0,0,,No RRR,,109
RG Sharma,Mumbai Indians,LAT20 # 15079,2025,2nd,1.0,6.0,Late (5-6),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,108
RG Sharma,Mumbai Indians,LAT20 # 15079,2025,2nd,2.0,5.0,Late (5-6),1.0,Powerplay (0-6),4.0,0,1,1,0,,No RRR,,103
RG Sharma,Mumbai Indians,LAT20 # 15079,2025,2nd,2.0,6.0,Late (5-6),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,102
RG Sharma,Mumbai Indians,LAT20 # 15079,2025,2nd,3.0,3.0,Middle (3-4),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,99
Rashid Khan,Gujarat Titans,LAT20 # 15079,2025,1st,16.0,5.0,Late (5-6),16.0,Death (16-20),2.0,0,0,0,0,10.15,9-12 RPO,22.0,13
Rashid Khan,Gujarat Titans,LAT20 # 15079,2025,1st,16.0,6.0,Late (5-6),16.0,Death (16-20),0.0,1,0,0,0,11.0,9-12 RPO,22.0,12
Rashid Khan,Gujarat Titans,LAT20 # 15079,2025,1st,17.0,2.0,Early (1-2),16.0,Death (16-20),0.0,1,0,0,0,12.6,12-15 RPO,21.0,10
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,0.0,4.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,7.74,6-9 RPO,142.0,110
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,0.0,5.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,7.69,6-9 RPO,141.0,110
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,0.0,6.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,7.76,6-9 RPO,141.0,109
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,1.0,4.0,Middle (3-4),0.0,Powerplay (0-6),2.0,0,0,0,0,7.96,6-9 RPO,138.0,104
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,1.0,5.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,8.03,6-9 RPO,138.0,103
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,1.0,6.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,8.11,6-9 RPO,138.0,102
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,2.0,3.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,8.16,6-9 RPO,136.0,100
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,2.0,4.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,8.24,6-9 RPO,136.0,99
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,2.0,5.0,Late (5-6),0.0,Powerplay (0-6),2.0,0,0,0,0,8.2,6-9 RPO,134.0,98
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,2.0,6.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,8.28,6-9 RPO,134.0,97
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,3.0,2.0,Early (1-2),0.0,Powerplay (0-6),4.0,0,1,1,0,8.23,6-9 RPO,129.0,94
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,3.0,3.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,8.32,6-9 RPO,129.0,93
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,3.0,4.0,Middle (3-4),0.0,Powerplay (0-6),1.0,0,0,0,0,8.34,6-9 RPO,128.0,92
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,4.0,1.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,8.62,6-9 RPO,128.0,89
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,4.0,2.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,8.72,6-9 RPO,128.0,88
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,4.0,3.0,Middle (3-4),0.0,Powerplay (0-6),2.0,0,0,0,0,8.68,6-9 RPO,126.0,87
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,4.0,4.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,8.79,6-9 RPO,126.0,86
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,4.0,5.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,8.89,6-9 RPO,126.0,85
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,4.0,6.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,9.0,9-12 RPO,126.0,84
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,5.0,5.0,Late (5-6),0.0,Powerplay (0-6),1.0,0,0,0,0,8.96,6-9 RPO,118.0,79
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,6.0,1.0,Early (1-2),0.0,Powerplay (0-6),1.0,0,0,0,0,9.11,9-12 RPO,117.0,77
S Gill,Gujarat Titans,LAT20 # 15079,2025,1st,6.0,5.0,Late (5-6),0.0,Powerplay (0-6),1.0,0,0,0,0,9.12,9-12 RPO,111.0,73
